1129,a,b,110
1130,a,b,110
1131,a,b,110
1132,a,b,110
1133,a,b,110
1134,a,b,110
1135,a,b,110
1136,a,b,110
1137,a,b,110
1138,a,b,110
1139,a,b,110
1140,a,b,110
1141,a,b,110
1142,a,b,110
1143,a,b,110
1144,a,b,110
1145,a,b,110
1146,a,b,110
1147,a,b,110
1148,a,b,110
1149,a,b,110
1150,a,b,110
1151,a,b,110
1152,a,b,110
1153,a,b,110
1154,a,b,110
1155,a,b,110
1156,a,b,110
1157,a,b,110
1158,a,b,110
1159,a,b,110
1160,a,b,110
1161,a,b,110
1162,a,b,110
1163,a,b,110
1164,a,b,110
1165,a,b,110
1166,a,b,110
1167,a,b,110
1168,a,b,110
1169,a,b,110
1170,a,b,110
1171,a,b,110
1172,a,b,110
1173,a,b,110
1174,a,b,110
1175,a,b,110
1176,a,b,110
1177,a,b,110
1178,a,b,110
1179,a,b,110
1180,a,b,110
1181,a,b,110
1182,a,b,110
1183,a,b,110
1184,a,b,110
1185,a,b,110
1186,a,b,110
1187,a,b,110
1188,a,b,110
1189,a,b,110
1190,a,b,110
1191,a,b,110
1192,a,b,110
1193,a,b,110
1194,a,b,110
1195,a,b,110
1196,a,b,110
1197,a,b,110
1198,a,b,110
1199,a,b,110
1200,a,b,110
1201,a,b,110
1202,a,b,110
1203,a,b,110
1204,a,b,110
1205,a,b,110
1206,a,b,110
1207,a,b,110
1208,a,b,110
1209,a,b,110
1210,a,b,110
1211,a,b,110
1212,a,b,110
1213,a,b,110
1214,a,b,110
1215,a,b,110
1216,a,b,110
1217,a,b,110
1218,a,b,110
1219,a,b,110
1220,a,b,110
1221,a,b,110
1222,a,b,110
1223,a,b,110
1224,a,b,110
1225,a,b,110
1226,a,b,110
1227,a,b,110
1228,a,b,110
1229,a,b,110
1230,a,b,110
1231,a,b,110
1232,a,b,110
1233,a,b,110
1234,a,b,110
1235,a,b,110
1236,a,b,110
1237,a,b,110
1238,a,b,110
1239,a,b,110
1240,a,b,110
1241,a,b,110
1242,a,b,110
1243,a,b,110
1244,a,b,110
1245,a,b,110
1246,a,b,110
1247,a,b,110
1248,a,b,110
1249,a,b,110
1250,a,b,110
1251,a,b,110
1252,a,b,110
1253,a,b,110
1254,a,b,110
1255,a,b,110
1256,a,b,110
1257,a,b,110
1258,a,b,110
1259,a,b,110
1260,a,b,110
1261,a,b,110
1262,a,b,110
1263,a,b,110
1264,a,b,110
1265,a,b,110
1266,a,b,110
1267,a,b,110
1268,a,b,110
1269,a,b,110
1270,a,b,110
1271,a,b,110
1272,a,b,110
1273,a,b,110
1274,a,b,110
1275,a,b,110
1276,a,b,110
1277,a,b,110
1278,a,b,110
1279,a,b,110
1280,a,b,110
1281,a,b,110
1282,a,b,110
1283,a,b,110
1284,a,b,110
1285,a,b,110
1286,a,b,110
1287,a,b,110
1288,a,b,110
1289,a,b,110
1290,a,b,110
1291,a,b,110
1292,a,b,110
1293,a,b,110
1294,a,b,110
1295,a,b,110
1296,a,b,110
1297,a,b,110
1298,a,b,110
1299,a,b,110
1300,a,b,110
1301,a,b,110
1302,a,b,110
1303,a,b,110
1304,a,b,110
1305,a,b,110
1306,a,b,110
1307,a,b,110
1308,a,b,110
1309,a,b,110
1310,a,b,110
1311,a,b,110
1312,a,b,110
1313,a,b,110
1314,a,b,110
1315,a,b,110
1316,a,b,110
1317,a,b,110
1318,a,b,110
1319,a,b,110
1320,a,b,110
1321,a,b,110
1322,a,b,110
1323,a,b,110
1324,a,b,110
1325,a,b,110
1326,a,b,110
1327,a,b,110
1328,a,b,110
1329,a,b,110
1330,a,b,110
1331,a,b,110
1332,a,b,110
1333,a,b,110
1334,a,b,110
1335,a,b,110
1336,a,b,110
1337,a,b,110
1338,a,b,110
1339,a,b,110
1340,a,b,110
1341,a,b,110
1342,a,b,110
1343,a,b,110
1344,a,b,110
1345,a,b,110
1346,a,b,110
1347,a,b,110
1348,a,b,110
1349,a,b,110
1350,a,b,110
1351,a,b,110
1352,a,b,110
1353,a,b,110
1354,a,b,110
1355,a,b,110
1356,a,b,110
1357,a,b,110
1358,a,b,110
1359,a,b,110
1360,a,b,110
1361,a,b,110
1362,a,b,110
1363,a,b,110
1364,a,b,110
1365,a,b,110
1366,a,b,110
1367,a,b,110
1368,a,b,110
1369,a,b,110
1370,a,b,110
1371,a,b,110
1372,a,b,110
1373,a,b,110
1374,a,b,110
1375,a,b,110
1376,a,b,110
1377,a,b,110
1378,a,b,110
1379,a,b,110
1380,a,b,110
1381,a,b,110
1382,a,b,110
1383,a,b,110
1384,a,b,110
1385,a,b,110
1386,a,b,110
1387,a,b,110
1388,a,b,110
1389,a,b,110
1390,a,b,110
1391,a,b,110
1392,a,b,110
1393,a,b,110
1394,a,b,110
1395,a,b,110
1396,a,b,110
1397,a,b,110
1398,a,b,110
1399,a,b,110
1400,a,b,110
1401,a,b,110
1402,a,b,110
1403,a,b,110
1404,a,b,110
1405,a,b,110
1406,a,b,110
1407,a,b,110
1408,a,b,110
1409,a,b,110
1410,a,b,110
1411,a,b,110
1412,a,b,110
1413,a,b,110
1414,a,b,110
1415,a,b,110
1416,a,b,110
1417,a,b,110
1418,a,b,110
1419,a,b,110
1420,a,b,110
1421,a,b,110
1422,a,b,110
1423,a,b,110
1424,a,b,110
1425,a,b,110
1426,a,b,110
1427,a,b,110
1428,a,b,110
1429,a,b,110
1430,a,b,110
1431,a,b,110
1432,a,b,110
1433,a,b,110
1434,a,b,110
1435,a,b,110
1436,a,b,110
1437,a,b,110
1438,a,b,110
1439,a,b,110
1440,a,b,110
1441,a,b,110
1442,a,b,110
1443,a,b,110
1444,a,b,110
1445,a,b,110
1446,a,b,110
1447,a,b,110
1448,a,b,110
1449,a,b,110
1450,a,b,110
1451,a,b,110
1452,a,b,110
1453,a,b,110
1454,a,b,110
1455,a,b,110
1456,a,b,110
1457,a,b,110
1458,a,b,110
1459,a,b,110
1460,a,b,110
1461,a,b,110
1462,a,b,110
1463,a,b,110
1464,a,b,110
1465,a,b,110
1466,a,b,110
1467,a,b,110
1468,a,b,110
1469,a,b,110
1470,a,b,110
1471,a,b,110
1472,a,b,110
1473,a,b,110
1474,a,b,110
1475,a,b,110
1476,a,b,110
1477,a,b,110
1478,a,b,110
1479,a,b,110
1480,a,b,110
1481,a,b,110
1482,a,b,110
1483,a,b,110
1484,a,b,110
1485,a,b,110
1486,a,b,110
1487,a,b,110
1488,a,b,110
1489,a,b,110
1490,a,b,110
1491,a,b,110
1492,a,b,110
1493,a,b,110
1494,a,b,110
1495,a,b,110
1496,a,b,110
1497,a,b,110
1498,a,b,110
1499,a,b,110
1500,a,b,110
1501,a,b,110
1502,a,b,110
1503,a,b,110
1504,a,b,110
1505,a,b,110
1506,a,b,110
1507,a,b,110
1508,a,b,110
1509,a,b,110
1510,a,b,110
1511,a,b,110
1512,a,b,110
1513,a,b,110
1514,a,b,110
1515,a,b,110
1516,a,b,110
1517,a,b,110
1518,a,b,110
1519,a,b,110
1520,a,b,110
1521,a,b,110
1522,a,b,110
1523,a,b,110
1524,a,b,110
1525,a,b,110
1526,a,b,110
1527,a,b,110
1528,a,b,110
1529,a,b,110
1530,a,b,110
1531,a,b,110
1532,a,b,110
1533,a,b,110
1534,a,b,110
1535,a,b,110
1536,a,b,110
1537,a,b,110
1538,a,b,110
1539,a,b,110
1540,a,b,110
1541,a,b,110
1542,a,b,110
1543,a,b,110
1544,a,b,110
1545,a,b,110
1546,a,b,110
1547,a,b,110
1548,a,b,110
1549,a,b,110
1550,a,b,110
1551,a,b,110
1552,a,b,110
1553,a,b,110
1554,a,b,110
1555,a,b,110
1556,a,b,110
1557,a,b,110
1558,a,b,110
1559,a,b,110
1560,a,b,110
1561,a,b,110
1562,a,b,110
1563,a,b,110
1564,a,b,110
1565,a,b,110
1566,a,b,110
1567,a,b,110
1568,a,b,110
1569,a,b,110
1570,a,b,110
1571,a,b,110
1572,a,b,110
1573,a,b,110
1574,a,b,110
1575,a,b,110
1576,a,b,110
1577,a,b,110
1578,a,b,110
1579,a,b,110
1580,a,b,110
1581,a,b,110
1582,a,b,110
1583,a,b,110
1584,a,b,110
1585,a,b,110
1586,a,b,110
1587,a,b,110
1588,a,b,110
1589,a,b,110
1590,a,b,110
1591,a,b,110
1592,a,b,110
1593,a,b,110
1594,a,b,110
1595,a,b,110
1596,a,b,110
1597,a,b,110
1598,a,b,110
1599,a,b,110
1600,a,b,110
1601,a,b,110
1602,a,b,110
1603,a,b,110
1604,a,b,110
1605,a,b,110
1606,a,b,110
1607,a,b,110
1608,a,b,110
1609,a,b,110
1610,a,b,110
1611,a,b,110
1612,a,b,110
1613,a,b,110
1614,a,b,110
1615,a,b,110
1616,a,b,110
1617,a,b,110
1618,a,b,110
1619,a,b,110
1620,a,b,110
1621,a,b,110
1622,a,b,110
1623,a,b,110
1624,a,b,110
1625,a,b,110
1626,a,b,110
1627,a,b,110
1628,a,b,110
1629,a,b,110
1630,a,b,110
1631,a,b,110
1632,a,b,110
1633,a,b,110
1634,a,b,110
1635,a,b,110
1636,a,b,110
1637,a,b,110
1638,a,b,110
1639,a,b,110
1640,a,b,110
1641,a,b,110
1642,a,b,110
1643,a,b,110
1644,a,b,110
1645,a,b,110
1646,a,b,110
1647,a,b,110
1648,a,b,110
1649,a,b,110
1650,a,b,110
1651,a,b,110
1652,a,b,110
1653,a,b,110
1654,a,b,110
1655,a,b,110
1656,a,b,110
1657,a,b,110
1658,a,b,110
1659,a,b,110
1660,a,b,110
1661,a,b,110
1662,a,b,110
1663,a,b,110
1664,a,b,110
1665,a,b,110
1666,a,b,110
1667,a,b,110
1668,a,b,110
1669,a,b,110
1670,a,b,110
1671,a,b,110
1672,a,b,110
1673,a,b,110
1674,a,b,110
1675,a,b,110
1676,a,b,110
1677,a,b,110
1678,a,b,110
1679,a,b,110
1680,a,b,110
1681,a,b,110
1682,a,b,110
1683,a,b,110
1684,a,b,110
1685,a,b,110
1686,a,b,110
1687,a,b,110
1688,a,b,110
1689,a,b,110
1690,a,b,110
1691,a,b,110
1692,a,b,110
1693,a,b,110
1694,a,b,110
1695,a,b,110
1696,a,b,110
1697,a,b,110
1698,a,b,110
1699,a,b,110
1700,a,b,110
1701,a,b,110
1702,a,b,110
1703,a,b,110
1704,a,b,110
1705,a,b,110
1706,a,b,110
1707,a,b,110
1708,a,b,110
1709,a,b,110
1710,a,b,110
1711,a,b,110
1712,a,b,110
1713,a,b,110
1714,a,b,110
1715,a,b,110
1716,a,b,110
1717,a,b,110
1718,a,b,110
1719,a,b,110
1720,a,b,110
1721,a,b,110
1722,a,b,110
1723,a,b,110
1724,a,b,110
1725,a,b,110
1726,a,b,110
1727,a,b,110
1728,a,b,110
1729,a,b,110
1730,a,b,110
1731,a,b,110
1732,a,b,110
1733,a,b,110
1734,a,b,110
1735,a,b,110
1736,a,b,110
1737,a,b,110
1738,a,b,110
1739,a,b,110
1740,a,b,110
1741,a,b,110
1742,a,b,110
1743,a,b,110
1744,a,b,110
1745,a,b,110
1746,a,b,110
1747,a,b,110
1748,a,b,110
1749,a,b,110
1750,a,b,110
1751,a,b,110
1752,a,b,110
1753,a,b,110
1754,a,b,110
1755,a,b,110
1756,a,b,110
1757,a,b,110
1758,a,b,110
1759,a,b,110
1760,a,b,110
1761,a,b,110
1762,a,b,110
1763,a,b,110
1764,a,b,110
1765,a,b,110
1766,a,b,110
1767,a,b,110
1768,a,b,110
1769,a,b,110
1770,a,b,110
1771,a,b,110
1772,a,b,110
1773,a,b,110
1774,a,b,110
1775,a,b,110
1776,a,b,110
1777,a,b,110
1778,a,b,110
1779,a,b,110
1780,a,b,110
1781,a,b,110
1782,a,b,110
1783,a,b,110
1784,a,b,110
1785,a,b,110
1786,a,b,110
1787,a,b,110
1788,a,b,110
1789,a,b,110
1790,a,b,110
1791,a,b,110
1792,a,b,110
1793,a,b,110
1794,a,b,110
1795,a,b,110
1796,a,b,110
1797,a,b,110
1798,a,b,110
1799,a,b,110
1800,a,b,110
1801,a,b,110
1802,a,b,110
1803,a,b,110
1804,a,b,110
1805,a,b,110
1806,a,b,110
1807,a,b,110
1808,a,b,110
1809,a,b,110
1810,a,b,110
1811,a,b,110
1812,a,b,110
1813,a,b,110
1814,a,b,110
1815,a,b,110
1816,a,b,110
1817,a,b,110
1818,a,b,110
1819,a,b,110
1820,a,b,110
1821,a,b,110
1822,a,b,110
1823,a,b,110
1824,a,b,110
1825,a,b,110
1826,a,b,110
1827,a,b,110
1828,a,b,110
1829,a,b,110
1830,a,b,110
1831,a,b,110
1832,a,b,110
1833,a,b,110
1834,a,b,110
1835,a,b,110
1836,a,b,110
1837,a,b,110
1838,a,b,110
1839,a,b,110
1840,a,b,110
1841,a,b,110
1842,a,b,110
1843,a,b,110
1844,a,b,110
1845,a,b,110
1846,a,b,110
1847,a,b,110
1848,a,b,110
1849,a,b,110
1850,a,b,110
1851,a,b,110
1852,a,b,110
1853,a,b,110
1854,a,b,110
1855,a,b,110
1856,a,b,110
1857,a,b,110
1858,a,b,110
1859,a,b,110
1860,a,b,110
1861,a,b,110
1862,a,b,110
1863,a,b,110
1864,a,b,110
1865,a,b,110
1866,a,b,110
1867,a,b,110
1868,a,b,110
1869,a,b,110
1870,a,b,110
1871,a,b,110
1872,a,b,110
1873,a,b,110
1874,a,b,110
1875,a,b,110
1876,a,b,110
1877,a,b,110
1878,a,b,110
1879,a,b,110
1880,a,b,110
1881,a,b,110
1882,a,b,110
1883,a,b,110
1884,a,b,110
1885,a,b,110
1886,a,b,110
1887,a,b,110
1888,a,b,110
1889,a,b,110
1890,a,b,110
1891,a,b,110
1892,a,b,110
1893,a,b,110
1894,a,b,110
1895,a,b,110
1896,a,b,110
1897,a,b,110
1898,a,b,110
1899,a,b,110
1900,a,b,110
1901,a,b,110
1902,a,b,110
1903,a,b,110
1904,a,b,110
1905,a,b,110
1906,a,b,110
1907,a,b,110
1908,a,b,110
1909,a,b,110
1910,a,b,110
1911,a,b,110
1912,a,b,110
1913,a,b,110
1914,a,b,110
1915,a,b,110
1916,a,b,110
1917,a,b,110
1918,a,b,110
1919,a,b,110
1920,a,b,110
1921,a,b,110
1922,a,b,110
1923,a,b,110
1924,a,b,110
1925,a,b,110
1926,a,b,110
1927,a,b,110
1928,a,b,110
1929,a,b,110
1930,a,b,110
1931,a,b,110
1932,a,b,110
1933,a,b,110
1934,a,b,110
1935,a,b,110
1936,a,b,110
1937,a,b,110
1938,a,b,110
1939,a,b,110
1940,a,b,110
1941,a,b,110
1942,a,b,110
1943,a,b,110
1944,a,b,110
1945,a,b,110
1946,a,b,110
1947,a,b,110
1948,a,b,110
1949,a,b,110
1950,a,b,110
1951,a,b,110
1952,a,b,110
1953,a,b,110
1954,a,b,110
1955,a,b,110
1956,a,b,110
1957,a,b,110
1958,a,b,110
1959,a,b,110
1960,a,b,110
1961,a,b,110
1962,a,b,110
1963,a,b,110
1964,a,b,110
1965,a,b,110
1966,a,b,110
1967,a,b,110
1968,a,b,110
1969,a,b,110
1970,a,b,110
1971,a,b,110
1972,a,b,110
1973,a,b,110
1974,a,b,110
1975,a,b,110
1976,a,b,110
1977,a,b,110
1978,a,b,110
1979,a,b,110
1980,a,b,110
1981,a,b,110
1982,a,b,110
1983,a,b,110
1984,a,b,110
1985,a,b,110
1986,a,b,110
1987,a,b,110
1988,a,b,110
1989,a,b,110
1990,a,b,110
1991,a,b,110
1992,a,b,110
1993,a,b,110
1994,a,b,110
1995,a,b,110
1996,a,b,110
1997,a,b,110
1998,a,b,110
1999,a,b,110
2000,a,b,110
2001,a,b,110
2002,a,b,110
2003,a,b,110
2004,a,b,110
2005,a,b,110
2006,a,b,110
2007,a,b,110
2008,a,b,110
2009,a,b,110
2010,a,b,110
2011,a,b,110
2012,a,b,110
2013,a,b,110
2014,a,b,110
2015,a,b,110
2016,a,b,110
2017,a,b,110
2018,a,b,110
2019,a,b,110
2020,a,b,110
2021,a,b,110
2022,a,b,110
2023,a,b,110
2024,a,b,110
2025,a,b,110
2026,a,b,110
2027,a,b,110
2028,a,b,110
2029,a,b,110
2030,a,b,110
2031,a,b,110
2032,a,b,110
2033,a,b,110
2034,a,b,110
2035,a,b,110
2036,a,b,110
2037,a,b,110
2038,a,b,110
2039,a,b,110
2040,a,b,110
2041,a,b,110
2042,a,b,110
2043,a,b,110
2044,a,b,110
2045,a,b,110
2046,a,b,110
2047,a,b,110
2048,a,b,110
2049,a,b,110
2050,a,b,110
2051,a,b,110
2052,a,b,110
2053,a,b,110
2054,a,b,110
2055,a,b,110
2056,a,b,110
2057,a,b,110
2058,a,b,110
2059,a,b,110
2060,a,b,110
2061,a,b,110
2062,a,b,110
2063,a,b,110
2064,a,b,110
2065,a,b,110
2066,a,b,110
2067,a,b,110
2068,a,b,110
2069,a,b,110
2070,a,b,110
2071,a,b,110
2072,a,b,110
2073,a,b,110
2074,a,b,110
2075,a,b,110
2076,a,b,110
2077,a,b,110
2078,a,b,110
2079,a,b,110
2080,a,b,110
2081,a,b,110
2082,a,b,110
2083,a,b,110
2084,a,b,110
2085,a,b,110
2086,a,b,110
2087,a,b,110
2088,a,b,110
2089,a,b,110
2090,a,b,110
2091,a,b,110
2092,a,b,110
2093,a,b,110
2094,a,b,110
2095,a,b,110
2096,a,b,110
2097,a,b,110
2098,a,b,110
2099,a,b,110
2100,a,b,110
2101,a,b,110
2102,a,b,110
2103,a,b,110
2104,a,b,110
2105,a,b,110
2106,a,b,110
2107,a,b,110
2108,a,b,110
2109,a,b,110
2110,a,b,110
2111,a,b,110
2112,a,b,110
2113,a,b,110
2114,a,b,110
2115,a,b,110
2116,a,b,110
2117,a,b,110
2118,a,b,110
2119,a,b,110
2120,a,b,110
2121,a,b,110
2122,a,b,110
2123,a,b,110
2124,a,b,110
2125,a,b,110
2126,a,b,110
2127,a,b,110
2128,a,b,110
2129,a,b,110
2130,a,b,110
2131,a,b,110
2132,a,b,110
2133,a,b,110
2134,a,b,110
2135,a,b,110
2136,a,b,110
2137,a,b,110
2138,a,b,110
2139,a,b,110
2140,a,b,110
2141,a,b,110
2142,a,b,110
2143,a,b,110
2144,a,b,110
2145,a,b,110
2146,a,b,110
2147,a,b,110
2148,a,b,110
2149,a,b,110
2150,a,b,110
2151,a,b,110
2152,a,b,110
2153,a,b,110
2154,a,b,110
2155,a,b,110
2156,a,b,110
2157,a,b,110
2158,a,b,110
2159,a,b,110
2160,a,b,110
2161,a,b,110
2162,a,b,110
2163,a,b,110
2164,a,b,110
2165,a,b,110
2166,a,b,110
2167,a,b,110
2168,a,b,110
2169,a,b,110
2170,a,b,110
2171,a,b,110
2172,a,b,110
2173,a,b,110
2174,a,b,110
2175,a,b,110
2176,a,b,110
2177,a,b,110
2178,a,b,110
2179,a,b,110
2180,a,b,110
2181,a,b,110
2182,a,b,110
2183,a,b,110
2184,a,b,110
2185,a,b,110
2186,a,b,110
2187,a,b,110
2188,a,b,110
2189,a,b,110
2190,a,b,110
2191,a,b,110
2192,a,b,110
2193,a,b,110
2194,a,b,110
2195,a,b,110
2196,a,b,110
2197,a,b,110
2198,a,b,110
2199,a,b,110
2200,a,b,110
2201,a,b,110
2202,a,b,110
2203,a,b,110
2204,a,b,110
2205,a,b,110
2206,a,b,110
2207,a,b,110
2208,a,b,110
2209,a,b,110
2210,a,b,110
2211,a,b,110
2212,a,b,110
2213,a,b,110
2214,a,b,110
2215,a,b,110
2216,a,b,110
2217,a,b,110
2218,a,b,110
2219,a,b,110
2220,a,b,110
2221,a,b,110
2222,a,b,110
2223,a,b,110
2224,a,b,110
2225,a,b,110
2226,a,b,110
2227,a,b,110
2228,a,b,110
2229,a,b,110
2230,a,b,110
2231,a,b,110
2232,a,b,110
2233,a,b,110
2234,a,b,110
2235,a,b,110
2236,a,b,110
2237,a,b,110
2238,a,b,110
2239,a,b,110
2240,a,b,110
2241,a,b,110
2242,a,b,110
2243,a,b,110
2244,a,b,110
2245,a,b,110
2246,a,b,110
2247,a,b,110
2248,a,b,110
2249,a,b,110
2250,a,b,110
2251,a,b,110
2252,a,b,110
2253,a,b,110
2254,a,b,110
2255,a,b,110
2256,a,b,110
2257,a,b,110
2258,a,b,110
2259,a,b,110
2260,a,b,110
2261,a,b,110
2262,a,b,110
2263,a,b,110
2264,a,b,110
2265,a,b,110
2266,a,b,110
2267,a,b,110
2268,a,b,110
2269,a,b,110
2270,a,b,110
2271,a,b,110
2272,a,b,110
2273,a,b,110
2274,a,b,110
2275,a,b,110
2276,a,b,110
2277,a,b,110
2278,a,b,110
2279,a,b,110
2280,a,b,110
2281,a,b,110
2282,a,b,110
2283,a,b,110
2284,a,b,110
2285,a,b,110
2286,a,b,110
2287,a,b,110
2288,a,b,110
2289,a,b,110
2290,a,b,110
2291,a,b,110
2292,a,b,110
2293,a,b,110
2294,a,b,110
2295,a,b,110
2296,a,b,110
2297,a,b,110
2298,a,b,110
2299,a,b,110
2300,a,b,110
2301,a,b,110
2302,a,b,110
2303,a,b,110
2304,a,b,110
2305,a,b,110
2306,a,b,110
2307,a,b,110
2308,a,b,110
2309,a,b,110
2310,a,b,110
2311,a,b,110
2312,a,b,110
2313,a,b,110
2314,a,b,110
2315,a,b,110
2316,a,b,110
2317,a,b,110
2318,a,b,110
2319,a,b,110
2320,a,b,110
2321,a,b,110
2322,a,b,110
2323,a,b,110
2324,a,b,110
2325,a,b,110
2326,a,b,110
2327,a,b,110
2328,a,b,110
2329,a,b,110
2330,a,b,110
2331,a,b,110
2332,a,b,110
2333,a,b,110
2334,a,b,110
2335,a,b,110
2336,a,b,110
2337,a,b,110
2338,a,b,110
2339,a,b,110
2340,a,b,110
2341,a,b,110
2342,a,b,110
2343,a,b,110
2344,a,b,110
2345,a,b,110
2346,a,b,110
2347,a,b,110
2348,a,b,110
2349,a,b,110
2350,a,b,110
2351,a,b,110
2352,a,b,110
2353,a,b,110
2354,a,b,110
2355,a,b,110
2356,a,b,110
2357,a,b,110
2358,a,b,110
2359,a,b,110
2360,a,b,110
2361,a,b,110
2362,a,b,110
2363,a,b,110
2364,a,b,110
2365,a,b,110
2366,a,b,110
2367,a,b,110
2368,a,b,110
2369,a,b,110
2370,a,b,110
2371,a,b,110
2372,a,b,110
2373,a,b,110
2374,a,b,110
2375,a,b,110
2376,a,b,110
2377,a,b,110
2378,a,b,110
2379,a,b,110
2380,a,b,110
2381,a,b,110
2382,a,b,110
2383,a,b,110
2384,a,b,110
2385,a,b,110
2386,a,b,110
2387,a,b,110
2388,a,b,110
2389,a,b,110
2390,a,b,110
2391,a,b,110
2392,a,b,110
2393,a,b,110
2394,a,b,110
2395,a,b,110
2396,a,b,110
2397,a,b,110
2398,a,b,110
2399,a,b,110
2400,a,b,110
2401,a,b,110
2402,a,b,110
2403,a,b,110
2404,a,b,110
2405,a,b,110
2406,a,b,110
2407,a,b,110
2408,a,b,110
2409,a,b,110
2410,a,b,110
2411,a,b,110
2412,a,b,110
2413,a,b,110
2414,a,b,110
2415,a,b,110
2416,a,b,110
2417,a,b,110
2418,a,b,110
2419,a,b,110
2420,a,b,110
2421,a,b,110
2422,a,b,110
2423,a,b,110
2424,a,b,110
2425,a,b,110
2426,a,b,110
2427,a,b,110
2428,a,b,110
2429,a,b,110
2430,a,b,110
2431,a,b,110
2432,a,b,110
2433,a,b,110
2434,a,b,110
2435,a,b,110
2436,a,b,110
2437,a,b,110
2438,a,b,110
2439,a,b,110
2440,a,b,110
2441,a,b,110
2442,a,b,110
2443,a,b,110
2444,a,b,110
2445,a,b,110
2446,a,b,110
2447,a,b,110
2448,a,b,110
2449,a,b,110
2450,a,b,110
2451,a,b,110
2452,a,b,110
2453,a,b,110
2454,a,b,110
2455,a,b,110
2456,a,b,110
2457,a,b,110
2458,a,b,110
2459,a,b,110
2460,a,b,110
2461,a,b,110
2462,a,b,110
2463,a,b,110
2464,a,b,110
2465,a,b,110
2466,a,b,110
2467,a,b,110
2468,a,b,110
2469,a,b,110
2470,a,b,110
2471,a,b,110
2472,a,b,110
2473,a,b,110
2474,a,b,110
2475,a,b,110
2476,a,b,110
2477,a,b,110
2478,a,b,110
2479,a,b,110
2480,a,b,110
2481,a,b,110
2482,a,b,110
2483,a,b,110
2484,a,b,110
2485,a,b,110
2486,a,b,110
2487,a,b,110
2488,a,b,110
2489,a,b,110
2490,a,b,110
2491,a,b,110
2492,a,b,110
2493,a,b,110
2494,a,b,110
2495,a,b,110
2496,a,b,110
2497,a,b,110
2498,a,b,110
2499,a,b,110
2500,a,b,110
2501,a,b,110
2502,a,b,110
2503,a,b,110
2504,a,b,110
2505,a,b,110
2506,a,b,110
2507,a,b,110
2508,a,b,110
2509,a,b,110
2510,a,b,110
2511,a,b,110
2512,a,b,110
2513,a,b,110
2514,a,b,110
2515,a,b,110
2516,a,b,110
2517,a,b,110
2518,a,b,110
2519,a,b,110
2520,a,b,110
2521,a,b,110
2522,a,b,110
2523,a,b,110
2524,a,b,110
2525,a,b,110
2526,a,b,110
2527,a,b,110
2528,a,b,110
2529,a,b,110
2530,a,b,110
2531,a,b,110
2532,a,b,110
2533,a,b,110
2534,a,b,110
2535,a,b,110
2536,a,b,110
2537,a,b,110
2538,a,b,110
2539,a,b,110
2540,a,b,110
2541,a,b,110
2542,a,b,110
2543,a,b,110
2544,a,b,110
